,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp
3591,Handling downwards,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 04:36:53.000
3592,Handling downwards,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 04:38:54.000
3593,,Gait Cycle,Base,_,Storage,Storing_travel time,Move to next position,Subject_10,Base,Case_01,2025-01-11 04:39:42.000
3594,Handling downwards,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 04:44:57.500
3595,Handling downwards,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 04:45:30.500
3596,Handling downwards,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 04:48:01.500
3597,Handling downwards,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Base,Case_01,2025-01-11 04:48:28.000
3598,,Gait Cycle,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Cross aisle path,Case_01,2025-01-11 04:50:16.000
3599,,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 04:50:56.500
3600,Handling downwards,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 04:55:12.000
3601,,Step,Base,_,Storage,Storing_travel time,Move to next position,Subject_10,Base,Case_01,2025-01-11 04:55:37.500
3602,,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 04:56:39.000
3603,Handling downwards,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 04:57:11.000
3604,Handling downwards,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 04:58:50.500
3605,Handling upwards,Step,Base,_,Storage,Storing_travel time,Move to a cart,Subject_10,Base,Case_01,2025-01-11 05:00:09.000
3606,,Gait Cycle,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Cross aisle path,Case_01,2025-01-11 05:03:44.000
3607,,Gait Cycle,Base,_,Storage,Storing_travel time,Move to next position,Subject_10,Base,Case_01,2025-01-11 05:04:08.500
3608,Handling downwards,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 05:11:24.000
3609,Handling downwards,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 05:12:42.500
3610,Handling downwards,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 05:17:09.500
3611,Handling downwards,Gait Cycle,Base,_,Storage,Storing_travel time,Move to a cart,Subject_10,Base,Case_01,2025-01-11 05:17:56.500
3612,,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 05:18:27.500
3613,Handling downwards,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 05:19:11.500
3614,Handling downwards,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 05:21:03.500
3615,,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Base,Case_01,2025-01-11 05:21:47.500
3616,,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 05:26:14.500
3617,Handling downwards,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 05:27:03.000
3618,Handling downwards,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 05:29:36.000
3619,,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Base,Case_01,2025-01-11 05:30:21.000
3620,,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 05:32:02.500
3621,Handling downwards,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 05:33:36.000
3622,Handling downwards,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 05:41:29.000
3623,,Gait Cycle,Base,_,Storage,Storing_travel time,Move to a cart,Subject_10,Base,Case_01,2025-01-11 05:42:41.500
3624,Handling upwards,Gait Cycle,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Cross aisle path,Case_01,2025-01-11 05:46:40.000
3625,Handling downwards,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 05:47:41.500
3626,Handling downwards,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 05:53:29.000
3627,Handling downwards,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 05:54:19.000
3628,Handling downwards,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 05:56:54.500
3629,,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Base,Case_01,2025-01-11 05:57:58.000
3630,,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 05:58:29.500
3631,Handling downwards,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 05:59:16.000
3632,Handling downwards,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 06:00:44.500
3633,,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Base,Case_01,2025-01-11 06:01:31.000
3634,,Step,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Cross aisle path,Case_01,2025-01-11 06:02:16.500
3635,,Step,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Base,Case_01,2025-01-11 06:03:41.000
3636,,Step,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Cross aisle path,Case_01,2025-01-11 06:04:07.500
3637,,Standing Still,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Base,Case_01,2025-01-11 06:04:30.000
3638,,Gait Cycle,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Cross aisle path,Case_01,2025-01-11 06:04:45.500
3639,Handling downwards,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 06:05:43.000
3640,Handling downwards,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 06:07:31.000
3641,,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Base,Case_01,2025-01-11 06:08:20.000
3642,,Gait Cycle,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Cross aisle path,Case_01,2025-01-11 06:09:18.500
3643,,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Base,Case_01,2025-01-11 06:10:00.000
3644,,Gait Cycle,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Cross aisle path,Case_01,2025-01-11 06:13:33.500
3645,Handling downwards,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 06:15:15.500
3646,Handling downwards,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 06:17:10.500
3647,Handling upwards,Gait Cycle,Base,_,Storage,Storing_travel time,Move to a cart,Subject_10,Base,Case_01,2025-01-11 06:18:15.000
3648,Handling downwards,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 06:19:36.500
3649,Handling downwards,Gait Cycle,Aisle path,5 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 06:22:12.000
3650,Handling downwards,Gait Cycle,Cross aisle path,4-5,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 06:25:46.500
3651,,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Base,Case_01,2025-01-11 06:27:31.500
3652,,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 06:29:45.000
3653,Handling downwards,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 06:31:12.000
3654,Handling downwards,Gait Cycle,Cross aisle path,4-5,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 06:34:58.500
3655,Handling downwards,Gait Cycle,Aisle path,5 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 06:35:37.500
3656,Handling downwards,Gait Cycle,Cross aisle path,4-5,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 06:37:46.000
3657,Handling downwards,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 06:38:28.000
3658,Handling downwards,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 06:40:47.500
3659,Handling downwards,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 06:41:22.000
3660,Handling downwards,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 06:43:09.500
3661,,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_10,Base,Case_01,2025-01-11 06:43:57.000
3662,Walking,Step,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 06:45:09.000
3663,Walking,Step,Base,_,Storage,Storing_travel time,Move to next position,Subject_10,Base,Case_01,2025-01-11 06:45:29.500
3664,Handling downwards,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 06:50:50.000
3665,Handling downwards,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 06:51:45.500
3666,Handling downwards,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 06:53:40.000
3667,Handling downwards,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 06:54:49.500
3668,Handling downwards,Gait Cycle,Cross aisle path,4-5,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 07:02:03.500
3669,Handling downwards,Gait Cycle,Aisle path,5 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 07:02:49.000
3670,Handling downwards,Gait Cycle,Cross aisle path,4-5,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 07:05:41.500
3671,,Standing Still,Base,_,Storage,Storing_travel time,Move to a cart,Subject_10,Base,Case_01,2025-01-11 07:07:48.000
3672,Handling downwards,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_10,Cross aisle path,Case_01,2025-01-11 07:16:58.500
3673,Handling downwards,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_10,Aisle path,Case_01,2025-01-11 07:18:23.000
3674,Handling downwards,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_10,Cross aisle path,Case_01,2025-01-11 07:30:33.000
3675,Handling upwards,Step,Base,_,Storage,Unpacking,Sorting,Subject_10,Base,Case_01,2025-01-11 07:31:54.000
3676,Pull,Gait Cycle,Cross aisle path,1-2,Storage,Unpacking,Transport to the packaging/sorting area,Subject_10,Cross aisle path,Case_01,2025-01-11 07:35:05.000
3677,Pull,Gait Cycle,Path,Path (Office),Storage,Unpacking,Transport to the packaging/sorting area,Subject_10,Path,Case_01,2025-01-11 07:36:51.000
3678,Pull,Gait Cycle,Cardboard box area,_,Storage,Unpacking,Transport to the packaging/sorting area,Subject_10,Cardboard box area,Case_01,2025-01-11 07:39:06.000
3679,Push,Gait Cycle,Path,Path (Cardboard box area),Storage,Unpacking,Transport to the packaging/sorting area,Subject_10,Path,Case_01,2025-01-11 07:41:13.000
3680,Push,Gait Cycle,Packing/sorting area,_,Storage,Unpacking,Transport to the packaging/sorting area,Subject_10,Packing/sorting area,Case_01,2025-01-11 07:42:58.500
3681,Pull,Gait Cycle,Path,Path (Office),Storage,Finalizing order,Returning empty cardboard boxes,Subject_10,Path,Case_01,2025-01-11 08:02:41.000
3682,Pull,Gait Cycle,Cardboard box area,_,Storage,Finalizing order,Returning empty cardboard boxes,Subject_10,Cardboard box area,Case_01,2025-01-11 08:04:31.000
3683,Pull,Gait Cycle,Path,Path (Cardboard box area),Storage,Finalizing order,Returning cart,Subject_10,Path,Case_01,2025-01-11 08:11:00.000
3684,Push,Gait Cycle,Cart area,_,Storage,Finalizing order,Returning cart,Subject_10,Cart area,Case_01,2025-01-11 08:13:24.000
3685,Handling downwards,Gait Cycle,Path,Path (Cart area),Storage,Finalizing order,Returning hardware,Subject_10,Path,Case_01,2025-01-11 08:15:07.000
3686,Handling downwards,Gait Cycle,Office,_,Storage,Finalizing order,Returning hardware,Subject_10,Office,Case_01,2025-01-11 08:17:01.500
3687,Walking,Gait Cycle,Path,Path (Office),Retrieval,Preparing order,Collecting cart,Subject_11,Path,Case_01,2025-01-11 08:30:01.500
3688,Walking,Gait Cycle,Cart area,_,Retrieval,Preparing order,Collecting cart,Subject_11,Cart area,Case_01,2025-01-11 08:32:20.500
3689,Push,Gait Cycle,Path,Path (Cart area),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_11,Path,Case_01,2025-01-11 08:35:46.500
3690,Push,Gait Cycle,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_11,Cardboard box area,Case_01,2025-01-11 08:37:24.000
3691,Pull,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Picking_travel time,Transport a cart to the base,Subject_11,Path,Case_01,2025-01-11 08:40:30.000
3692,Push,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_11,Cross aisle path,Case_01,2025-01-11 08:44:06.500
3693,Scan,Gait Cycle,Aisle path,1 front,Retrieval,Picking_pick time,Retrieval of items,Subject_11,Aisle path,Case_01,2025-01-11 08:47:50.000
3694,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Cross aisle path,Case_01,2025-01-11 08:53:32.000
3695,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-11 08:54:34.000
3696,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Office,Case_01,2025-01-11 08:54:52.000
3697,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-11 08:56:52.000
3698,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Cross aisle path,Case_01,2025-01-11 08:57:14.000
3699,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Aisle path,Case_01,2025-01-11 09:01:33.000
3700,Handling centred,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 09:29:39.000
3701,Standing,Standing Still,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 09:37:19.500
3702,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 09:56:40.500
3703,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 10:02:26.000
3704,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 10:09:26.500
3705,Handling centred,Standing Still,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 10:10:02.500
3706,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 10:10:40.000
3707,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-11 10:23:23.500
3708,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Office,Case_01,2025-01-11 10:24:22.500
3709,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-11 10:37:48.000
3710,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Cross aisle path,Case_01,2025-01-11 10:38:02.000
3711,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 10:38:57.000
3712,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 10:52:51.000
3713,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 10:53:28.000
3714,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 10:56:02.000
3715,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 10:58:41.500
3716,Tick off / confirm,Step,Cross aisle path,2-3,Retrieval,Picking_pick time,Retrieval of items,Subject_11,Cross aisle path,Case_01,2025-01-11 11:11:50.500
3717,Tick off / confirm,Standing Still,Aisle path,2 front,Retrieval,Picking_pick time,Retrieval of items,Subject_11,Aisle path,Case_01,2025-01-11 11:12:30.000
3718,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 11:15:42.000
3719,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 11:16:16.500
3720,Standing,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 11:19:48.000
3721,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 11:21:17.000
3722,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 11:34:33.500
3723,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 11:34:55.500
3724,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 11:37:07.500
3725,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 11:38:11.000
3726,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 11:46:48.000
3727,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_11,Base,Case_01,2025-01-11 11:47:20.500
3728,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 11:48:31.000
3729,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 11:49:30.000
3730,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 11:54:54.000
3731,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 11:57:23.000
3732,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Cross aisle path,Case_01,2025-01-11 12:14:07.000
3733,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-11 12:14:34.500
3734,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Office,Case_01,2025-01-11 12:14:51.500
3735,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Path,Case_01,2025-01-11 12:18:33.500
3736,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Cross aisle path,Case_01,2025-01-11 12:18:46.000
3737,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_11,Aisle path,Case_01,2025-01-11 12:19:08.000
3738,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 12:23:42.500
3739,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 12:26:16.500
3740,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 12:32:29.000
3741,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 12:34:14.000
3742,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 12:41:47.000
3743,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 12:43:43.000
3744,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 13:02:56.500
3745,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 13:04:13.500
3746,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 13:07:58.500
3747,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 13:09:27.000
3748,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 13:20:13.500
3749,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_11,Base,Case_01,2025-01-11 13:21:12.000
3750,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 13:23:12.500
3751,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 13:24:36.000
3752,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 13:29:45.500
3753,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_11,Base,Case_01,2025-01-11 13:30:50.500
3754,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_11,Cross aisle path,Case_01,2025-01-11 13:33:35.000
3755,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_11,Aisle path,Case_01,2025-01-11 13:35:07.500
3756,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_11,Cross aisle path,Case_01,2025-01-11 13:55:11.500
3757,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_11,Base,Case_01,2025-01-11 13:56:33.500
3758,Handling centred,Step,Cross aisle path,2-3,Retrieval,Packing,Transport to the packaging/sorting area,Subject_11,Cross aisle path,Case_01,2025-01-11 13:59:42.500
3759,Pull,Step,Base,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_11,Base,Case_01,2025-01-11 14:00:42.000
3760,Push,Gait Cycle,Cross aisle path,1-2,Retrieval,Packing,Transport to the packaging/sorting area,Subject_11,Cross aisle path,Case_01,2025-01-11 14:01:21.500
3761,Push,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_11,Path,Case_01,2025-01-11 14:03:16.000
3762,Push,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_11,Packing/sorting area,Case_01,2025-01-11 14:07:11.500
3763,Push,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_11,Path,Case_01,2025-01-11 16:22:11.500
3764,Handling centred,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_11,Issuing/receiving area,Case_01,2025-01-11 16:24:29.000
3765,Pull,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_11,Path,Case_01,2025-01-11 16:29:53.500
3766,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_11,Office,Case_01,2025-01-11 16:33:47.500
3767,Push,Gait Cycle,Path,Path (Office),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_11,Path,Case_01,2025-01-11 16:41:15.500
3768,Push,Gait Cycle,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_11,Cardboard box area,Case_01,2025-01-11 16:43:14.500
